aya_id,page,x,y
1513,226,284,442
1514,226,82,513
1515,226,82,654
1516,226,569,864
1517,226,458,1004
1518,226,82,1075
1519,227,86,164
1520,227,211,305
1521,227,152,445
1522,227,85,586
1523,227,319,726
1524,227,85,796
1525,227,542,1007
1526,227,86,1077
1527,228,303,163
1528,228,459,232
1529,228,87,304
1530,228,88,444
1531,228,390,585
1532,228,191,655
1533,228,488,795
1534,228,88,934
1535,228,87,1077
1536,229,540,233
1537,229,541,373
1538,229,241,444
1539,229,218,584
1540,229,84,655
1541,229,557,795
1542,229,190,865
1543,229,270,1004
1544,229,84,1076
1545,230,526,159
1546,230,193,229
1547,230,83,299
1548,230,396,370
1549,230,137,440
1550,230,550,581
1551,230,83,721
1552,230,84,791
1553,230,146,861
1554,230,83,1072
1555,231,341,165
1556,231,358,235
1557,231,180,446
1558,231,166,586
1559,231,571,727
1560,231,419,867
1561,231,83,1078
1562,232,607,233
1563,232,546,303
1564,232,535,442
1565,232,588,584
1566,232,339,724
1567,232,83,865
1568,232,83,935
1569,232,208,1005
1570,232,83,1075
1571,233,586,165
1572,233,524,235
1573,233,436,305
1574,233,85,446
1575,233,556,586
1576,233,85,656
1577,233,338,726
1578,233,327,796
1579,233,414,866
1580,233,86,936
1581,233,85,1077
1582,234,83,164
1583,234,83,304
1584,234,615,445
1585,234,419,515
1586,234,531,655
1587,234,83,796
1588,234,586,796
1589,234,127,1006
1590,234,84,1076
1591,235,82,90
1592,235,206,231
1593,235,338,372
1594,235,82,443
1595,235,361,443
1596,235,82,584
1597,235,277,794
1598,235,410,865
1599,235,532,1006
1600,235,82,1077
1601,236,306,165
1602,236,348,375
1603,236,391,447
1604,236,85,516
1605,236,288,656
1606,236,421,796
1607,236,411,867
1608,236,500,936
1609,236,214,1008
1610,236,85,1076
1611,237,169,166
1612,237,389,236
1613,237,328,376
1614,237,276,516
1615,237,313,656
1616,237,152,724
1617,237,252,1006
1618,237,83,1076
1619,238,392,232
1620,238,194,372
1621,238,627,583
1622,238,570,724
1623,238,523,794
